Strongyloidiasis.txt; 0.95
SleepParalysis.txt; 0.9
PulmonaryEmbolism.txt; 0.65
VenousUlcer.txt; 0.95
Anemia.txt; 0.95
SkinCancer.txt; 0.4
Pericarditis.txt; 0.4
ScarletFever.txt; 0.4
ToothDecay.txt; 0.7
OccupationalBurnout.txt; 1.7
DownSyndrome.txt; 0.65
Hyperglycemia.txt; 0.7
HerpesSimplex.txt; 0.4
Hepatomegaly.txt; 0.7
ZikaFever.txt; 0.7
Aphasia.txt; 1.7
Schizophrenia.txt; 0.7
DiabeticNeuropathy.txt; 0.7
AllergicRhinitis.txt; 0.15
Dermatophytosis.txt; 0.15
Appendicitis.txt; 0.65
Insomnia.txt; 0.7
Lesch-NyhanSyndrome.txt; 1.45
Nephrocalcinosis.txt; 0.7
KidneyFailure.txt; 0.15
Shingles.txt; 0.15
Allergy.txt; 0.4
Jaundice.txt; 0.95
Thalassemia.txt; 0.95
Tracheitis.txt; 0.95
AuditoryProcessingDisorder.txt; 0.95
SplenicInfarction.txt; 1.7
Overweight.txt; 1.2
Tay-SachsDisease.txt; 0.15
BlackDeath.txt; 1.2
Catarrh.txt; 2.0
Keratoconus.txt; 0.7
Meningism.txt; 1.2
Haemophilia.txt; 0.7
ChronicFatigueSyndrome.txt; 0.9
Scoliosis.txt; 0.95
Glaucoma.txt; 0.9
Diphtheria.txt; 0.65
MultipleSclerosis.txt; 0.4
Constipation.txt; 0.65
ErectileDysfunction.txt; 1.2
Kleptomania.txt; 1.2
Cirrhosis.txt; 0.7
Dermatitis.txt; 0.65
Giardiasis.txt; 0.4
AmyotrophicLateralSclerosis.txt; 0.15
Far-sightedness.txt; 0.4
Pleurisy.txt; 0.45
OtitisMedia.txt; 0.65
ADHD.txt; 0.4
PharyngitisSoreThroat.txt; 0.7
SepticShock.txt; 1.2
Roseola.txt; 0.4
Hyperhidrosis.txt; 0.95
EarPain.txt; 1.4
AlcoholicLiverDisease.txt; 0.95
Ebola.txt; 0.15
Hyperpigmentation.txt; 1.2
TesticularCancer.txt; 0.4
Rubella.txt; 0.4
Stuttering.txt; 0.7
Athlete'sFoot.txt; 0.65
Cataract.txt; 0.4
DengueFever.txt; 0.7
Guillain-BarreSyndrome.txt; 0.7
Dehydration.txt; 1.2
Rosacea.txt; 0.7
SystemicLupusErythematosus.txt; 0.7
Type1Diabetes.txt; 0.7
Polio.txt; 0.7
Tonsillitis.txt; 0.95
LactoseIntolerance.txt; 0.65
Psychosis.txt; 0.65
BirthDefects.txt; 0.4
Osteosarcoma.txt; 0.95
Chlamydia.txt; 0.15
AlzheimersDisease.txt; 0.15
Salmonella.txt; 0.4
Asthma.txt; 0.7
Gallstone.txt; 0.7
Hypertension.txt; 0.4
GastroesophagealRefluxDisease.txt; 0.7
Bronchitis.txt; 1.2
Near-sightedness.txt; 0.4
Scabies.txt; 0.4
Tetanus.txt; 0.15
UrinaryIncontinence.txt; 1.45
Sunburn.txt; 1.2
WhoopingCough.txt; 0.4
AtopicDermatitis.txt; 0.4
Measles.txt; 0.4
Cellulitis.txt; 0.4
Thrombosis.txt; 0.95
ZikaVirus.txt; 0.4
AvianInfluenza.txt; 0.9
Migraine.txt; 0.4
ProstateCancer.txt; 0.4
WhiteCoatHypertension.txt; 1.2
Obesity.txt; 0.65
LSC.txt; 0.7
Tuberculosis.txt; 0.4
KidneyCancer.txt; 0.4
RestlessLegsSyndrome.txt; 0.4
Salmonellosis.txt; 0.15
Stomatitis.txt; 1.45
Meningitis.txt; 0.65
Gastritis.txt; 0.65
Hepatitis.txt; 0.65
ChronicObstructivePulmonaryDisease.txt; 0.2
Acne.txt; 0.4
Smallpox.txt; 0.65
Hypotension.txt; 1.45
Tinnitus.txt; 0.7
Amnesia.txt; 0.95
Stroke.txt; 0.15
Toothache.txt; 1.7
KidneyDisease.txt; 0.95
Rheumatism.txt; 1.2
AspergerSyndrome.txt; 0.7
Osteoarthritis.txt; 0.7
CysticFibrosis.txt; 0.65
CoronaryArteryDisease.txt; 0.15
Hemorrhoid.txt; 0.7
ChagasDisease.txt; 0.7
BipolarDisorder.txt; 0.15
FetalAlcoholSyndrome.txt; 0.65
CerebralPalsy.txt; 0.4
OvarianCancer.txt; 0.4
ColorectalCancer.txt; 0.4
Rhinitis.txt; 1.45
Vertigo.txt; 0.95
Gonorrhea.txt; 0.7
TouretteSyndrome.txt; 0.15
BackPain.txt; 1.2
SickleCellDisease.txt; 0.4
Phenylketonuria.txt; 0.4
Trichomoniasis.txt; 0.4
HuntingtonsDisease.txt; 0.15
ParkinsonsDisease.txt; 0.15
Gastroenteritis.txt; 0.4
Syphilis.txt; 0.65
OCD.txt; 0.4
Pneumonia.txt; 0.7
HeartFailure.txt; 0.4
Autism.txt; 0.15
BoneTumor.txt; 0.95
CommonCold.txt; 0.4
Dyslexia.txt; 0.65
Atherosclerosis.txt; 0.4
Rabies.txt; 0.9
