# FileName; Centroid; currentDistance; finalDistance; NewNodesAdded; NewRelationsAdded 
Catarrh.txt; ; NaN; NaN; 90; 451
Cellulitis.txt; condition; 0; 0; 257; 2879
Onychomycosis.txt; symptom; 4.1; 6.908; 171; 2679
Chlamydia.txt; disease; 1.454; 3.245; 165; 2916
PharyngitisSoreThroat.txt; content; 7.262; 10.187; 93; 1525
Chickenpox.txt; content; 0.0; 0.0; 201; 4355
Haemophilia.txt; content; 0.0; 0.0; 240; 3808
Near-sightedness.txt; content; 0.0; 0.0; 276; 5582
Thalassemia.txt; content; 0.0; 0.0; 131; 2214
ADHD.txt; content; 0.0; 0.0; 326; 12509
Rabies.txt; content; 0.0; 0.0; 261; 5977
PulmonaryEmbolism.txt; cause; 7.74; 9.046; 202; 5478
AlzheimersDisease.txt; name; 10.068; 13.825; 322; 12012
ChronicObstructivePulmonaryDisease.txt; throat; 9.705; 16.378; 216; 12080
PepticUlcerDisease.txt; throat; 0.0; 0.0; 180; 4650
SkinCancer.txt; throat; 0.0; 0.0; 108; 3026
SickleCellDisease.txt; throat; 0.0; 0.0; 409; 6303
BlackDeath.txt; throat; 0.0; 0.0; 321; 7365
FoodborneIllness.txt; throat; 0.0; 0.0; 253; 6572
ChronicKidneyDisease.txt; throat; 0.0; 0.0; 131; 4556
Diarrhea.txt; throat; 0.0; 0.0; 112; 5254
SystemicLupusErythematosus.txt; throat; 0.0; 0.0; 208; 6558
ZikaVirus.txt; throat; 0.0; 0.0; 112; 4904
Roseola.txt; disorder; 12.002; 14.301; 48; 1044
Alcoholism.txt; Kingdom; 11.733; 18.722; 223; 9874
Arthritis.txt; medicine; 13.953; 24.125; 52; 2499
DengueFever.txt; throat; 15.857; 18.595; 127; 9311
Schizophrenia.txt; throat; 0.0; 0.0; 141; 8781
Dementia.txt; throat; 0.0; 0.0; 184; 6506
Autism.txt; throat; 0.0; 0.0; 165; 11419
Hypercholesterolemia.txt; throat; 0.0; 0.0; 49; 2644
Vertigo.txt; throat; 0.0; 0.0; 60; 3086
Meningitis.txt; function; 13.31; 20.822; 113; 6947
Wart.txt; function; 0.0; 0.0; 80; 1612
Smallpox.txt; pressure; 6.406; 10.747; 573; 11495
ToothDecay.txt; throat; 13.282; 16.922; 190; 8560
Type1Diabetes.txt; throat; 0.0; 0.0; 63; 4085
Mumps.txt; throat; 0.0; 0.0; 26; 1777
Microcephaly.txt; throat; 0.0; 0.0; 66; 1384
FifthDisease.txt; throat; 0.0; 0.0; 16; 296
OtitisMedia.txt; children; 13.96; 16.343; 47; 3015
CerebralPalsy.txt; media; 5.143; 9.884; 254; 12966
HIVAIDS.txt; media; 0.0; 0.0; 198; 13303
BrainTumor.txt; media; 0.0; 0.0; 100; 4573
Hepatitis.txt; function; 9.808; 15.395; 141; 13400
Myocarditis.txt; function; 0.0; 0.0; 39; 1799
Strongyloidiasis.txt; function; 0.0; 0.0; 52; 1693
NarcissisticPersonalityDisorder.txt; function; 0.0; 0.0; 116; 3557
Dyslexia.txt; use; 10.83; 17.144; 62; 4111
Diphtheria.txt; use; 0.0; 0.0; 85; 2072
RepetitiveStrainInjury.txt; children; 7.671; 9.417; 51; 2005
Gonorrhea.txt; use; 7.726; 9.417; 59; 2024
Migraine.txt; use; 0.0; 0.0; 77; 5433
OvarianCancer.txt; media; 12.419; 16.32; 234; 8655
Pleurisy.txt; media; 0.0; 0.0; 17; 1315
SleepDisorder.txt; media; 0.0; 0.0; 63; 3297
HairLoss.txt; media; 0.0; 0.0; 148; 1737
BreastCancer.txt; children; 6.152; 9.884; 135; 6792
Kleptomania.txt; children; 0.0; 0.0; 53; 1834
ChagasDisease.txt; media; 6.211; 9.884; 92; 3679
Hypertension.txt; pressure; 10.341; 13.586; 80; 6291
TesticularCancer.txt; pressure; 0.0; 0.0; 45; 2322
Influenza.txt; media; 10.378; 13.586; 124; 8263
Hives.txt; media; 0.0; 0.0; 70; 1800
KidneyStoneDisease.txt; media; 0.0; 0.0; 131; 6909
EarPain.txt; media; 0.0; 0.0; 45; 2738
HeartFailure.txt; media; 0.0; 0.0; 89; 6261
PancreaticCancer.txt; media; 0.0; 0.0; 77; 4496
Osteosarcoma.txt; media; 0.0; 0.0; 41; 1381
Endocarditis.txt; media; 0.0; 0.0; 9; 478
Atherosclerosis.txt; media; 0.0; 0.0; 86; 3609
Epilepsy.txt; media; 0.0; 0.0; 101; 6415
AmyotrophicLateralSclerosis.txt; media; 0.0; 0.0; 142; 10181
LSC.txt; media; 0.0; 0.0; 12; 384
Measles.txt; media; 0.0; 0.0; 71; 4658
TBI.txt; media; 0.0; 0.0; 94; 9955
ZikaFever.txt; media; 0.0; 0.0; 75; 6084
Scoliosis.txt; media; 0.0; 0.0; 52; 2830
Cataract.txt; media; 0.0; 0.0; 63; 3029
Sepsis.txt; media; 0.0; 0.0; 80; 6367
Insomnia.txt; media; 0.0; 0.0; 72; 4364
Sunburn.txt; media; 0.0; 0.0; 44; 1961
Rubella.txt; media; 0.0; 0.0; 23; 1249
CysticFibrosis.txt; media; 0.0; 0.0; 101; 6185
LactoseIntolerance.txt; media; 0.0; 0.0; 46; 3736
Rhinitis.txt; media; 0.0; 0.0; 42; 1553
Hepatomegaly.txt; media; 0.0; 0.0; 6; 326
KidneyCancer.txt; media; 0.0; 0.0; 52; 1122
Jaundice.txt; media; 0.0; 0.0; 37; 1694
Encephalitis.txt; media; 0.0; 0.0; 16; 809
BirthDefects.txt; media; 0.0; 0.0; 107; 5435
Dermatitis.txt; media; 0.0; 0.0; 34; 1812
ParkinsonsDisease.txt; media; 0.0; 0.0; 396; 10834
YellowFever.txt; media; 0.0; 0.0; 98; 4572
Constipation.txt; media; 0.0; 0.0; 38; 2010
Pneumonia.txt; media; 0.0; 0.0; 68; 6650
HumanPapillomavirusInfection.txt; media; 0.0; 0.0; 87; 4065
MERS.txt; media; 0.0; 0.0; 63; 5185
Stomatitis.txt; media; 0.0; 0.0; 20; 1000
Leukemia.txt; media; 0.0; 0.0; 59; 2114
Type2Diabetes.txt; media; 0.0; 0.0; 25; 2813
Dehydration.txt; media; 0.0; 0.0; 9; 688
Sinusitis.txt; media; 0.0; 0.0; 35; 2111
