# FileName; Centroid; currentDistance; finalDistance; NewNodesAdded; NewRelationsAdded 
Acne.txt; treatment; NaN; NaN; 749; 17372
FoodborneIllness.txt; skin; 1.595; 9.648; 451; 7452
Toothache.txt; skin; 0.0; 0.0; 544; 10546
SplenicInfarction.txt; skin; 0.0; 0.0; 44; 605
Water-relatedDiseases.txt; skin; 0.0; 0.0; 154; 4356
OccupationalBurnout.txt; skin; 0.0; 0.0; 151; 2723
Aphasia.txt; skin; 0.0; 0.0; 244; 6027
SleepDisorder.txt; skin; 0.0; 0.0; 160; 4795
Stomatitis.txt; skin; 0.0; 0.0; 74; 1460
ThyroidDisease.txt; skin; 0.0; 0.0; 121; 3730
EarPain.txt; skin; 0.0; 0.0; 100; 4014
Sunburn.txt; acne; 1.086; 2.46; 121; 2758
Hyperpigmentation.txt; acne; 0.0; 0.0; 28; 624
Hypotension.txt; acne; 0.0; 0.0; 68; 1652
Hypercholesterolemia.txt; acne; 0.0; 0.0; 86; 3348
Rhinitis.txt; acne; 0.0; 0.0; 82; 1992
UrinaryIncontinence.txt; acne; 0.0; 0.0; 101; 2583
Catarrh.txt; acne; 0.0; 0.0; 22; 368
PeripheralNeuropathy.txt; acne; 0.0; 0.0; 155; 4948
TransientIschemicAttack.txt; acne; 0.0; 0.0; 78; 4265
Lesch-NyhanSyndrome.txt; acne; 0.0; 0.0; 132; 2402
BackPain.txt; acne; 0.0; 0.0; 68; 3003
Bronchitis.txt; acne; 0.0; 0.0; 30; 2073
Dehydration.txt; acne; 0.0; 0.0; 27; 1090
ErectileDysfunction.txt; acne; 0.0; 0.0; 103; 2631
IronDeficiency.txt; acne; 0.0; 0.0; 78; 2447
Overweight.txt; acne; 0.0; 0.0; 38; 1043
Labyrinthitis.txt; acne; 0.0; 0.0; 19; 784
MERS.txt; acne; 0.0; 0.0; 157; 6971
Meningism.txt; acne; 0.0; 0.0; 14; 464
WhiteCoatHypertension.txt; acne; 0.0; 0.0; 10; 709
Kleptomania.txt; acne; 0.0; 0.0; 105; 2252
Hyperhidrosis.txt; acne; 0.0; 0.0; 62; 1781
SepticShock.txt; acne; 0.0; 0.0; 57; 1566
Microcephaly.txt; acne; 0.0; 0.0; 88; 1658
Endocarditis.txt; acne; 0.0; 0.0; 15; 624
BlackDeath.txt; acne; 0.0; 0.0; 286; 7476
Rheumatism.txt; acne; 0.0; 0.0; 19; 573
KlinefelterSyndrome.txt; acne; 0.0; 0.0; 68; 2342
Osteosarcoma.txt; acne; 0.0; 0.0; 71; 1872
Jaundice.txt; acne; 0.0; 0.0; 70; 2251
BoneTumor.txt; acne; 0.0; 0.0; 35; 798
NummularDermatitis.txt; acne; 0.0; 0.0; 6; 246
AlcoholicLiverDisease.txt; acne; 0.0; 0.0; 56; 1952
Glaucoma.txt; acne; 0.0; 0.0; 166; 5004
KidneyDisease.txt; acne; 0.0; 0.0; 27; 1023
Amnesia.txt; acne; 0.0; 0.0; 85; 2174
VenousUlcer.txt; acne; 0.0; 0.0; 39; 2402
SpeechDisorder.txt; acne; 0.0; 0.0; 18; 595
Tonsillitis.txt; acne; 0.0; 0.0; 48; 1899
HumanPapillomavirusInfection.txt; acne; 0.0; 0.0; 151; 5953
AuditoryProcessingDisorder.txt; acne; 0.0; 0.0; 106; 5405
Thalassemia.txt; acne; 0.0; 0.0; 59; 1829
Vertigo.txt; acne; 0.0; 0.0; 47; 2817
GastrointestinalCancer.txt; acne; 0.0; 0.0; 37; 1530
FifthDisease.txt; acne; 0.0; 0.0; 18; 346
BreastCancer.txt; acne; 0.0; 0.0; 186; 8336
Strongyloidiasis.txt; acne; 0.0; 0.0; 54; 1876
Thrombosis.txt; acne; 0.0; 0.0; 53; 3903
ChronicFatigueSyndrome.txt; acne; 0.0; 0.0; 97; 7120
HairLoss.txt; acne; 0.0; 0.0; 248; 2126
Rabies.txt; acne; 0.0; 0.0; 125; 4932
Rosacea.txt; acne; 0.0; 0.0; 95; 1035
Arthritis.txt; acne; 0.0; 0.0; 39; 2236
Dermatitis.txt; acne; 0.0; 0.0; 39; 2244
Hypoglycemia.txt; acne; 0.0; 0.0; 78; 3892
HeartDisease.txt; acne; 0.0; 0.0; 82; 6171
Scoliosis.txt; acne; 0.0; 0.0; 76; 3203
SleepParalysis.txt; acne; 0.0; 0.0; 99; 4426
TBI.txt; acne; 0.0; 0.0; 123; 11885
Tracheitis.txt; acne; 0.0; 0.0; 12; 316
AvianInfluenza.txt; acne; 0.0; 0.0; 219; 10878
Anemia.txt; acne; 0.0; 0.0; 70; 3043
ChagasDisease.txt; acne; 0.0; 0.0; 117; 4116
Insomnia.txt; acne; 0.0; 0.0; 86; 5094
Cirrhosis.txt; acne; 0.0; 0.0; 82; 4234
Meningitis.txt; acne; 0.0; 0.0; 80; 6283
Hemorrhoid.txt; acne; 0.0; 0.0; 64; 3099
PulmonaryEmbolism.txt; acne; 0.0; 0.0; 63; 4079
DiabeticNeuropathy.txt; acne; 0.0; 0.0; 29; 1932
Wart.txt; acne; 0.0; 0.0; 48; 1345
Asthma.txt; acne; 0.0; 0.0; 100; 8595
Stuttering.txt; acne; 0.0; 0.0; 176; 6010
Obesity.txt; acne; 0.0; 0.0; 133; 8178
Malaria.txt; acne; 0.0; 0.0; 209; 11340
PeriodontalDisease.txt; acne; 0.0; 0.0; 66; 2691
Pneumonia.txt; acne; 0.0; 0.0; 84; 8029
Constipation.txt; acne; 0.0; 0.0; 37; 2239
Athlete'sFoot.txt; acne; 0.0; 0.0; 45; 2240
STD.txt; acne; 0.0; 0.0; 69; 3273
Polio.txt; acne; 0.0; 0.0; 75; 6829
Haemophilia.txt; acne; 0.0; 0.0; 78; 2439
Schizophrenia.txt; acne; 0.0; 0.0; 94; 7680
Gallstone.txt; acne; 0.0; 0.0; 29; 1717
Sepsis.txt; acne; 0.0; 0.0; 74; 7358
Keratoconus.txt; acne; 0.0; 0.0; 77; 4423
Diphtheria.txt; acne; 0.0; 0.0; 79; 1930
Narcolepsy.txt; acne; 0.0; 0.0; 59; 2918
AspergerSyndrome.txt; acne; 0.0; 0.0; 118; 7314
PharyngitisSoreThroat.txt; acne; 0.0; 0.0; 7; 692
ZikaFever.txt; acne; 0.0; 0.0; 106; 6984
Leukemia.txt; acne; 0.0; 0.0; 65; 2354
Smallpox.txt; acne; 0.0; 0.0; 549; 11811
Syphilis.txt; acne; 0.0; 0.0; 89; 4642
OtitisMedia.txt; acne; 0.0; 0.0; 26; 2441
Lymphedema.txt; acne; 0.0; 0.0; 65; 2542
LactoseIntolerance.txt; acne; 0.0; 0.0; 54; 3814
GastroesophagealRefluxDisease.txt; acne; 0.0; 0.0; 47; 2793
Dyslexia.txt; acne; 0.0; 0.0; 51; 3670
Appendicitis.txt; acne; 0.0; 0.0; 54; 2829
Type2Diabetes.txt; acne; 0.0; 0.0; 30; 3219
Hepatomegaly.txt; acne; 0.0; 0.0; 3; 339
Nephrocalcinosis.txt; acne; 0.0; 0.0; 25; 887
Hyperglycemia.txt; acne; 0.0; 0.0; 11; 709
DownSyndrome.txt; acne; 0.0; 0.0; 86; 5825
ToothDecay.txt; acne; 0.0; 0.0; 94; 6835
DengueFever.txt; acne; 0.0; 0.0; 64; 7111
Pancreatitis.txt; acne; 0.0; 0.0; 26; 1339
Type1Diabetes.txt; acne; 0.0; 0.0; 46; 2892
Meningoencephalitis.txt; acne; 0.0; 0.0; 27; 384
CysticFibrosis.txt; acne; 0.0; 0.0; 96; 6116
Osteoporosis.txt; acne; 0.0; 0.0; 88; 5547
Gonorrhea.txt; acne; 0.0; 0.0; 46; 1747
Diabetes.txt; acne; 0.0; 0.0; 39; 2962
Hives.txt; acne; 0.0; 0.0; 45; 1559
AtopicDermatitis.txt; acne; 0.0; 0.0; 19; 1963
FetalAlcoholSyndrome.txt; acne; 0.0; 0.0; 81; 7130
SystemicLupusErythematosus.txt; acne; 0.0; 0.0; 103; 4402
LungCancer.txt; acne; 0.0; 0.0; 95; 5477
PityriasisRosea.txt; acne; 0.0; 0.0; 16; 687
LSC.txt; acne; 0.0; 0.0; 7; 310
Gastritis.txt; acne; 0.0; 0.0; 23; 1320
LiverCancer.txt; acne; 0.0; 0.0; 36; 1698
Hepatitis.txt; acne; 0.0; 0.0; 99; 10652
RepetitiveStrainInjury.txt; acne; 0.0; 0.0; 37; 1732
Osteoarthritis.txt; acne; 0.0; 0.0; 53; 3983
Tinnitus.txt; acne; 0.0; 0.0; 39; 3053
Cancer.txt; acne; 0.0; 0.0; 369; 8441
Psychosis.txt; acne; 0.0; 0.0; 106; 5779
KidneyStoneDisease.txt; acne; 0.0; 0.0; 120; 5816
Guillain-BarreSyndrome.txt; acne; 0.0; 0.0; 42; 3761
AnxietyDisorder.txt; acne; 0.0; 0.0; 41; 3053
Pericarditis.txt; acne; 0.0; 0.0; 20; 1080
Trichomoniasis.txt; acne; 0.0; 0.0; 14; 586
ADHD.txt; acne; 0.0; 0.0; 68; 6620
ChronicKidneyDisease.txt; acne; 0.0; 0.0; 56; 2777
Measles.txt; acne; 0.0; 0.0; 71; 4506
GestationalDiabetes.txt; acne; 0.0; 0.0; 26; 2596
Phenylketonuria.txt; acne; 0.0; 0.0; 71; 2691
Gastroenteritis.txt; acne; 0.0; 0.0; 34; 3554
ZikaVirus.txt; acne; 0.0; 0.0; 33; 3006
Giardiasis.txt; acne; 0.0; 0.0; 27; 1432
Cataract.txt; acne; 0.0; 0.0; 46; 2727
CerebralPalsy.txt; acne; 0.0; 0.0; 161; 10513
Scabies.txt; acne; 0.0; 0.0; 46; 2846
Roseola.txt; acne; 0.0; 0.0; 33; 3053
Encephalitis.txt; acne; 0.0; 0.0; 14; 744
Dermatophytosis.txt; acne; 0.0; 0.0; 23; 1202
Migraine.txt; acne; 0.0; 0.0; 50; 4300
Tuberculosis.txt; acne; 0.0; 0.0; 98; 6164
PepticUlcerDisease.txt; acne; 0.0; 0.0; 40; 2659
Chickenpox.txt; acne; 0.0; 0.0; 21; 2079
SkinCancer.txt; acne; 0.0; 0.0; 33; 1702
OvarianCancer.txt; acne; 0.0; 0.0; 144; 6814
LymeDisease.txt; acne; 0.0; 0.0; 204; 15939
TesticularCancer.txt; acne; 0.0; 0.0; 33; 1964
Near-sightedness.txt; acne; 0.0; 0.0; 63; 3231
KidneyCancer.txt; acne; 0.0; 0.0; 43; 1043
ScarletFever.txt; acne; 0.0; 0.0; 56; 2072
Alcoholism.txt; acne; 0.0; 0.0; 82; 6573
Far-sightedness.txt; acne; 0.0; 0.0; 7; 415
Salmonella.txt; acne; 0.0; 0.0; 67; 2637
SickleCellDisease.txt; acne; 0.0; 0.0; 183; 4886
WhoopingCough.txt; acne; 0.0; 0.0; 28; 1554
ColorectalCancer.txt; acne; 0.0; 0.0; 59; 3216
Epilepsy.txt; acne; 0.0; 0.0; 68; 5426
HerpesSimplex.txt; acne; 0.0; 0.0; 43; 2725
Pleurisy.txt; acne; 0.0; 0.0; 13; 910
Atherosclerosis.txt; acne; 0.0; 0.0; 60; 2945
PancreaticCancer.txt; acne; 0.0; 0.0; 50; 3460
CommonCold.txt; acne; 0.0; 0.0; 21; 2235
MultipleSclerosis.txt; acne; 0.0; 0.0; 80; 6693
Allergy.txt; acne; 0.0; 0.0; 71; 4658
Diarrhea.txt; acne; 0.0; 0.0; 35; 2771
BirthDefects.txt; acne; 0.0; 0.0; 85; 4969
HeartFailure.txt; acne; 0.0; 0.0; 59; 4888
Shingles.txt; acne; 0.0; 0.0; 42; 2529
Influenza.txt; acne; 0.0; 0.0; 58; 5908
Rubella.txt; acne; 0.0; 0.0; 16; 1100
Hypertension.txt; acne; 0.0; 0.0; 43; 4544
BrainTumor.txt; acne; 0.0; 0.0; 57; 2845
MyocardialInfarction.txt; acne; 0.0; 0.0; 53; 6143
RestlessLegsSyndrome.txt; acne; 0.0; 0.0; 53; 2337
UlcerativeColitis.txt; acne; 0.0; 0.0; 49; 3357
OCD.txt; acne; 0.0; 0.0; 114; 5107
ProstateCancer.txt; acne; 0.0; 0.0; 72; 4028
Cellulitis.txt; acne; 0.0; 0.0; 19; 1109
Sinusitis.txt; acne; 0.0; 0.0; 31; 1766
Myocarditis.txt; acne; 0.0; 0.0; 16; 1298
MajorDepressiveDisorder.txt; acne; 0.0; 0.0; 85; 8524
MRSA.txt; acne; 0.0; 0.0; 109; 5710
HIVAIDS.txt; acne; 0.0; 0.0; 115; 9517
Salmonellosis.txt; acne; 0.0; 0.0; 22; 1599
Non-alcoholicFattyLiverDisease.txt; acne; 0.0; 0.0; 37; 3222
Mumps.txt; acne; 0.0; 0.0; 13; 1097
Ebola.txt; acne; 0.0; 0.0; 111; 8309
NarcissisticPersonalityDisorder.txt; acne; 0.0; 0.0; 79; 2957
Dementia.txt; acne; 0.0; 0.0; 91; 4260
Stroke.txt; acne; 0.0; 0.0; 55; 5424
KidneyFailure.txt; acne; 0.0; 0.0; 10; 1238
ParkinsonsDisease.txt; acne; 0.0; 0.0; 332; 10255
TouretteSyndrome.txt; acne; 0.0; 0.0; 72; 6719
AlzheimersDisease.txt; acne; 0.0; 0.0; 83; 6561
Autism.txt; acne; 0.0; 0.0; 61; 7208
ChronicObstructivePulmonaryDisease.txt; acne; 0.0; 0.0; 48; 6029
Tetanus.txt; acne; 0.0; 0.0; 26; 1647
AmyotrophicLateralSclerosis.txt; acne; 0.0; 0.0; 95; 7899
YellowFever.txt; acne; 0.0; 0.0; 73; 3986
StomachCancer.txt; acne; 0.0; 0.0; 41; 2422
HuntingtonsDisease.txt; acne; 0.0; 0.0; 95; 8367
AllergicRhinitis.txt; acne; 0.0; 0.0; 35; 1308
Onychomycosis.txt; acne; 0.0; 0.0; 17; 1223
CoronaryArteryDisease.txt; acne; 0.0; 0.0; 23; 1912
BipolarDisorder.txt; acne; 0.0; 0.0; 113; 6765
Chlamydia.txt; acne; 0.0; 0.0; 19; 1092
Tay-SachsDisease.txt; acne; 0.0; 0.0; 47; 1904
