# FileName; Centroid; currentDistance; finalDistance; NewNodesAdded; NewRelationsAdded 
Catarrh.txt; inflammation; NaN; NaN; 90; 461
NummularDermatitis.txt; inflammation; 0.0; 0.0; 65; 365
LSC.txt; inflammation; 0.0; 0.0; 58; 520
Meningism.txt; inflammation; 0.0; 0.0; 53; 567
Tracheitis.txt; inflammation; 0.0; 0.0; 66; 444
FifthDisease.txt; inflammation; 0.0; 0.0; 70; 528
SplenicInfarction.txt; inflammation; 0.0; 0.0; 69; 677
Rheumatism.txt; inflammation; 0.0; 0.0; 65; 713
Endocarditis.txt; inflammation; 0.0; 0.0; 60; 912
Hepatomegaly.txt; inflammation; 0.0; 0.0; 60; 633
Hyperpigmentation.txt; inflammation; 0.0; 0.0; 83; 798
WhiteCoatHypertension.txt; inflammation; 0.0; 0.0; 62; 927
Far-sightedness.txt; inflammation; 0.0; 0.0; 71; 1044
Meningoencephalitis.txt; inflammation; 0.0; 0.0; 96; 707
SpeechDisorder.txt; inflammation; 0.0; 0.0; 83; 851
Roseola.txt; inflammation; 0.0; 0.0; 92; 3887
PityriasisRosea.txt; inflammation; 0.0; 0.0; 70; 1156
Labyrinthitis.txt; inflammation; 0.0; 0.0; 67; 1000
Dehydration.txt; inflammation; 0.0; 0.0; 84; 1363
RepetitiveStrainInjury.txt; inflammation; 0.0; 0.0; 101; 2576
Trichomoniasis.txt; inflammation; 0.0; 0.0; 74; 1393
Nephrocalcinosis.txt; inflammation; 0.0; 0.0; 80; 1253
KidneyCancer.txt; inflammation; 0.0; 0.0; 127; 1572
KidneyDisease.txt; inflammation; 0.0; 0.0; 70; 1320
Encephalitis.txt; inflammation; 0.0; 0.0; 56; 1748
BoneTumor.txt; inflammation; 0.0; 0.0; 66; 1069
Bronchitis.txt; inflammation; 0.0; 0.0; 60; 2339
Stomatitis.txt; inflammation; 0.0; 0.0; 86; 1521
Overweight.txt; inflammation; 0.0; 0.0; 69; 1248
Gastritis.txt; inflammation; 0.0; 0.0; 87; 2433
Hypotension.txt; inflammation; 0.0; 0.0; 71; 1646
Pericarditis.txt; inflammation; 0.0; 0.0; 73; 1667
PharyngitisSoreThroat.txt; inflammation; 0.0; 0.0; 39; 1274
Myocarditis.txt; inflammation; 0.0; 0.0; 77; 2418
GastrointestinalCancer.txt; inflammation; 0.0; 0.0; 60; 1870
Mumps.txt; day; 3.701; 14.841; 73; 2678
Rosacea.txt; day; 0.0; 0.0; 121; 1085
Microcephaly.txt; day; 0.0; 0.0; 127; 1865
Hyperglycemia.txt; day; 0.0; 0.0; 52; 1446
Dermatophytosis.txt; day; 0.0; 0.0; 99; 1879
AlcoholicLiverDisease.txt; day; 0.0; 0.0; 86; 2211
Onychomycosis.txt; day; 0.0; 0.0; 58; 2103
AtopicDermatitis.txt; inflammation; 3.951; 14.841; 53; 3164
Tonsillitis.txt; inflammation; 0.0; 0.0; 52; 1907
Rhinitis.txt; inflammation; 0.0; 0.0; 74; 1914
VenousUlcer.txt; inflammation; 0.0; 0.0; 64; 2681
Cellulitis.txt; inflammation; 0.0; 0.0; 64; 1994
Salmonellosis.txt; inflammation; 0.0; 0.0; 103; 2797
OccupationalBurnout.txt; plant; 8.97; 25.38; 116; 2630
Giardiasis.txt; plant; 0.0; 0.0; 72; 2278
Chlamydia.txt; plant; 0.0; 0.0; 54; 2252
Strongyloidiasis.txt; plant; 0.0; 0.0; 70; 2026
KidneyFailure.txt; inflammation; 9.628; 25.38; 33; 2701
Gallstone.txt; inflammation; 0.0; 0.0; 62; 2352
Water-relatedDiseases.txt; inflammation; 0.0; 0.0; 88; 3714
Wart.txt; inflammation; 0.0; 0.0; 90; 1679
Hyperhidrosis.txt; day; 5.19; 14.841; 69; 1889
KlinefelterSyndrome.txt; day; 0.0; 0.0; 76; 2534
IronDeficiency.txt; day; 0.0; 0.0; 76; 2393
SepticShock.txt; day; 0.0; 0.0; 55; 1577
Osteosarcoma.txt; day; 0.0; 0.0; 65; 1914
AllergicRhinitis.txt; day; 0.0; 0.0; 61; 2330
Pleurisy.txt; day; 0.0; 0.0; 32; 1606
Rubella.txt; inflammation; 5.707; 14.841; 59; 2051
Pancreatitis.txt; inflammation; 0.0; 0.0; 34; 1841
ErectileDysfunction.txt; inflammation; 0.0; 0.0; 87; 2668
Athlete'sFoot.txt; inflammation; 0.0; 0.0; 36; 2124
WhoopingCough.txt; inflammation; 0.0; 0.0; 68; 2438
Vertigo.txt; inflammation; 0.0; 0.0; 62; 3149
Hemorrhoid.txt; inflammation; 0.0; 0.0; 78; 3557
Thalassemia.txt; inflammation; 0.0; 0.0; 70; 1896
Tetanus.txt; inflammation; 0.0; 0.0; 63; 2580
Hypercholesterolemia.txt; inflammation; 0.0; 0.0; 47; 2831
Gonorrhea.txt; inflammation; 0.0; 0.0; 69; 2320
CommonCold.txt; inflammation; 0.0; 0.0; 40; 3615
Diphtheria.txt; inflammation; 0.0; 0.0; 109; 2175
LiverCancer.txt; inflammation; 0.0; 0.0; 54; 2454
Kleptomania.txt; inflammation; 0.0; 0.0; 105; 2266
DiabeticNeuropathy.txt; inflammation; 0.0; 0.0; 51; 2380
GastroesophagealRefluxDisease.txt; inflammation; 0.0; 0.0; 67; 3237
ZikaVirus.txt; inflammation; 0.0; 0.0; 108; 4799
Jaundice.txt; inflammation; 0.0; 0.0; 47; 1972
Thrombosis.txt; inflammation; 0.0; 0.0; 62; 4015
Dermatitis.txt; inflammation; 0.0; 0.0; 42; 2015
Sunburn.txt; inflammation; 0.0; 0.0; 64; 2447
Scabies.txt; inflammation; 0.0; 0.0; 79; 3398
UrinaryIncontinence.txt; inflammation; 0.0; 0.0; 57; 2138
Constipation.txt; inflammation; 0.0; 0.0; 52; 2546
Arthritis.txt; inflammation; 0.0; 0.0; 44; 2305
SkinCancer.txt; inflammation; 0.0; 0.0; 52; 2294
Chickenpox.txt; inflammation; 0.0; 0.0; 43; 2736
OtitisMedia.txt; ear; 7.306; 12.15; 45; 3138
EarPain.txt; ear; 0.0; 0.0; 53; 2919
Tinnitus.txt; ear; 0.0; 0.0; 56; 4018
BackPain.txt; ear; 0.0; 0.0; 37; 2479
TransientIschemicAttack.txt; ear; 0.0; 0.0; 39; 3399
MERS.txt; ear; 0.0; 0.0; 103; 6133
Lesch–NyhanSyndrome.txt; ear; 0.0; 0.0; 96; 2054
Salmonella.txt; ear; 0.0; 0.0; 90; 3164
Gastroenteritis.txt; ear; 0.0; 0.0; 57; 4524
Amnesia.txt; ear; 0.0; 0.0; 89; 2160
CoronaryArteryDisease.txt; ear; 0.0; 0.0; 55; 3544
Hives.txt; ear; 0.0; 0.0; 60; 1731
RestlessLegsSyndrome.txt; ear; 0.0; 0.0; 81; 3415
Type2Diabetes.txt; ear; 0.0; 0.0; 41; 4168
Phenylketonuria.txt; ear; 0.0; 0.0; 88; 3302
NarcissisticPersonalityDisorder.txt; ear; 0.0; 0.0; 133; 3876
ChagasDisease.txt; ear; 0.0; 0.0; 96; 3961
Cataract.txt; ear; 0.0; 0.0; 69; 3328
Sinusitis.txt; ear; 0.0; 0.0; 41; 2453
Dyslexia.txt; ear; 0.0; 0.0; 74; 4691
TesticularCancer.txt; ear; 0.0; 0.0; 53; 2606
StomachCancer.txt; ear; 0.0; 0.0; 67; 3710
HairLoss.txt; ear; 0.0; 0.0; 188; 1925
ChronicKidneyDisease.txt; ear; 0.0; 0.0; 71; 3416
SleepParalysis.txt; ear; 0.0; 0.0; 100; 4529
Tay–SachsDisease.txt; ear; 0.0; 0.0; 69; 2702
Scoliosis.txt; ear; 0.0; 0.0; 62; 3074
Haemophilia.txt; ear; 0.0; 0.0; 82; 2525
LactoseIntolerance.txt; ear; 0.0; 0.0; 47; 3988
Guillain–BarreSyndrome.txt; ear; 0.0; 0.0; 60; 4629
ScarletFever.txt; ear; 0.0; 0.0; 70; 2472
Syphilis.txt; ear; 0.0; 0.0; 119; 4901
PepticUlcerDisease.txt; ear; 0.0; 0.0; 51; 2927
Keratoconus.txt; ear; 0.0; 0.0; 80; 4368
Near-sightedness.txt; ear; 0.0; 0.0; 72; 3820
Hypoglycemia.txt; ear; 0.0; 0.0; 48; 3338
Type1Diabetes.txt; ear; 0.0; 0.0; 51; 3184
Measles.txt; ear; 0.0; 0.0; 88; 4931
Shingles.txt; ear; 0.0; 0.0; 51; 3176
PeriodontalDisease.txt; ear; 0.0; 0.0; 69; 2801
Appendicitis.txt; ear; 0.0; 0.0; 53; 2887
PulmonaryEmbolism.txt; ear; 0.0; 0.0; 62; 3803
ThyroidDisease.txt; ear; 0.0; 0.0; 45; 2496
Rabies.txt; ear; 0.0; 0.0; 93; 4107
HerpesSimplex.txt; ear; 0.0; 0.0; 58; 3319
Diarrhea.txt; ear; 0.0; 0.0; 44; 3432
Anemia.txt; ear; 0.0; 0.0; 55; 2731
Cirrhosis.txt; ear; 0.0; 0.0; 62; 3681
AuditoryProcessingDisorder.txt; ear; 0.0; 0.0; 80; 4626
STD.txt; ear; 0.0; 0.0; 54; 2747
Lymphedema.txt; ear; 0.0; 0.0; 70; 2583
SleepDisorder.txt; ear; 0.0; 0.0; 44; 3276
PeripheralNeuropathy.txt; ear; 0.0; 0.0; 59; 3468
Osteoarthritis.txt; ear; 0.0; 0.0; 60; 4422
Narcolepsy.txt; ear; 0.0; 0.0; 62; 3132
FoodborneIllness.txt; ear; 0.0; 0.0; 129; 5381
Leukemia.txt; ear; 0.0; 0.0; 68; 2350
BlackDeath.txt; ear; 0.0; 0.0; 193; 6453
