# FileName; Centroid; currentDistance; finalDistance; NewNodesAdded; NewRelationsAdded 
Catarrh.txt; ; NaN; NaN; 90; 461
NummularDermatitis.txt; ; 0.0; 0.0; 65; 365
LSC.txt; lsc; 0; 0; 58; 520
Meningism.txt; head; 4.664; 21.951; 53; 567
Tracheitis.txt; condition; 9.016; 15.954; 66; 444
FifthDisease.txt; body; 10.297; 14.808; 70; 528
SplenicInfarction.txt; United; 8.533; 18.414; 69; 677
Rheumatism.txt; United; 0.0; 0.0; 65; 713
Endocarditis.txt; blood; 9.374; 11.417; 60; 912
Hepatomegaly.txt; source; 7.298; 21.544; 60; 633
Hyperpigmentation.txt; source; 0.0; 0.0; 83; 798
WhiteCoatHypertension.txt; term; 3.516; 21.275; 62; 927
Far-sightedness.txt; source; 3.57; 21.275; 71; 1044
Meningoencephalitis.txt; term; 3.809; 21.275; 96; 707
SpeechDisorder.txt; term; 0.0; 0.0; 83; 851
Roseola.txt; source; 4.1; 21.275; 92; 3887
PityriasisRosea.txt; source; 0.0; 0.0; 70; 1156
Labyrinthitis.txt; system; 9.065; 23.922; 67; 1000
Dehydration.txt; system; 0.0; 0.0; 84; 1363
RepetitiveStrainInjury.txt; medicine; 7.843; 22.134; 101; 2576
Trichomoniasis.txt; medicine; 0.0; 0.0; 74; 1393
Nephrocalcinosis.txt; medicine; 0.0; 0.0; 80; 1253
KidneyCancer.txt; medicine; 0.0; 0.0; 127; 1572
KidneyDisease.txt; medicine; 0.0; 0.0; 70; 1320
Encephalitis.txt; medicine; 0.0; 0.0; 56; 1748
BoneTumor.txt; source; 7.177; 24.777; 66; 1069
Bronchitis.txt; day; 3.968; 19.774; 60; 2339
Stomatitis.txt; dermatitis; 7.41; 12.367; 86; 1521
Overweight.txt; source; 3.988; 20.764; 69; 1248
Gastritis.txt; term; 5.692; 21.275; 87; 2433
Hypotension.txt; day; 9.885; 16.968; 71; 1646
Pericarditis.txt; day; 0.0; 0.0; 73; 1667
PharyngitisSoreThroat.txt; medicine; 9.744; 18.586; 39; 1274
Myocarditis.txt; medicine; 0.0; 0.0; 77; 2418
GastrointestinalCancer.txt; day; 10.202; 18.586; 60; 1870
Mumps.txt; day; 0.0; 0.0; 73; 2678
Rosacea.txt; day; 0.0; 0.0; 121; 1085
Microcephaly.txt; day; 0.0; 0.0; 127; 1865
Hyperglycemia.txt; day; 0.0; 0.0; 52; 1446
Dermatophytosis.txt; day; 0.0; 0.0; 99; 1879
AlcoholicLiverDisease.txt; day; 0.0; 0.0; 86; 2211
Onychomycosis.txt; day; 0.0; 0.0; 58; 2103
AtopicDermatitis.txt; day; 0.0; 0.0; 53; 3164
Tonsillitis.txt; day; 0.0; 0.0; 52; 1907
Rhinitis.txt; term; 11.169; 16.968; 74; 1914
VenousUlcer.txt; blood; 12.368; 13.448; 64; 2681
Cellulitis.txt; blood; 0.0; 0.0; 64; 1994
Salmonellosis.txt; blood; 0.0; 0.0; 103; 2797
OccupationalBurnout.txt; plant; 9.284; 24.249; 116; 2630
Giardiasis.txt; plant; 0.0; 0.0; 72; 2278
Chlamydia.txt; plant; 0.0; 0.0; 54; 2252
Strongyloidiasis.txt; plant; 0.0; 0.0; 70; 2026
KidneyFailure.txt; plant; 0.0; 0.0; 33; 2701
Gallstone.txt; plant; 0.0; 0.0; 62; 2352
Water-relatedDiseases.txt; plant; 0.0; 0.0; 88; 3714
Wart.txt; plant; 0.0; 0.0; 90; 1679
Hyperhidrosis.txt; day; 9.341; 22.689; 69; 1889
KlinefelterSyndrome.txt; day; 0.0; 0.0; 76; 2534
IronDeficiency.txt; day; 0.0; 0.0; 76; 2393
SepticShock.txt; day; 0.0; 0.0; 55; 1577
Osteosarcoma.txt; day; 0.0; 0.0; 65; 1914
AllergicRhinitis.txt; day; 0.0; 0.0; 61; 2330
Pleurisy.txt; day; 0.0; 0.0; 32; 1606
Rubella.txt; day; 0.0; 0.0; 59; 2051
Pancreatitis.txt; day; 0.0; 0.0; 34; 1841
ErectileDysfunction.txt; day; 0.0; 0.0; 87; 2668
Athlete'sFoot.txt; day; 0.0; 0.0; 36; 2124
WhoopingCough.txt; blood; 9.167; 9.834; 68; 2438
Vertigo.txt; ear; 9.532; 10.766; 62; 3149
Hemorrhoid.txt; day; 10.601; 9.861; 78; 3557
Thalassemia.txt; day; 0.0; 0.0; 70; 1896
Tetanus.txt; day; 0.0; 0.0; 63; 2580
Hypercholesterolemia.txt; day; 0.0; 0.0; 47; 2831
Gonorrhea.txt; day; 0.0; 0.0; 69; 2320
CommonCold.txt; blood; 10.198; 9.834; 40; 3615
Diphtheria.txt; blood; 0.0; 0.0; 109; 2175
LiverCancer.txt; blood; 0.0; 0.0; 54; 2454
Kleptomania.txt; pressure; 1.836; 1.979; 105; 2266
DiabeticNeuropathy.txt; pressure; 0.0; 0.0; 51; 2380
GastroesophagealRefluxDisease.txt; pressure; 0.0; 0.0; 67; 3237
ZikaVirus.txt; pressure; 0.0; 0.0; 108; 4799
Jaundice.txt; blood; 1.97; 1.979; 47; 1972
Thrombosis.txt; blood; 0.0; 0.0; 62; 4015
Dermatitis.txt; blood; 0.0; 0.0; 42; 2015
Sunburn.txt; blood; 0.0; 0.0; 64; 2447
Scabies.txt; discharge; 9.279; 16.578; 79; 3398
UrinaryIncontinence.txt; discharge; 0.0; 0.0; 57; 2138
Constipation.txt; discharge; 0.0; 0.0; 52; 2546
Arthritis.txt; discharge; 0.0; 0.0; 44; 2305
SkinCancer.txt; discharge; 0.0; 0.0; 52; 2294
Chickenpox.txt; discharge; 0.0; 0.0; 43; 2736
OtitisMedia.txt; ear; 6.445; 7.361; 45; 3138
EarPain.txt; ear; 0.0; 0.0; 53; 2919
Tinnitus.txt; ear; 0.0; 0.0; 56; 4018
BackPain.txt; ear; 0.0; 0.0; 37; 2479
TransientIschemicAttack.txt; ear; 0.0; 0.0; 39; 3399
MERS.txt; ear; 0.0; 0.0; 103; 6133
Lesch–NyhanSyndrome.txt; ear; 0.0; 0.0; 96; 2054
Salmonella.txt; ear; 0.0; 0.0; 90; 3164
Gastroenteritis.txt; ear; 0.0; 0.0; 57; 4524
Amnesia.txt; ear; 0.0; 0.0; 89; 2160
CoronaryArteryDisease.txt; ear; 0.0; 0.0; 55; 3544
Hives.txt; ear; 0.0; 0.0; 60; 1731
RestlessLegsSyndrome.txt; ear; 0.0; 0.0; 81; 3415
Type2Diabetes.txt; ear; 0.0; 0.0; 41; 4168
Phenylketonuria.txt; ear; 0.0; 0.0; 88; 3302
NarcissisticPersonalityDisorder.txt; ear; 0.0; 0.0; 133; 3876
ChagasDisease.txt; ear; 0.0; 0.0; 96; 3961
Cataract.txt; ear; 0.0; 0.0; 69; 3328
Sinusitis.txt; ear; 0.0; 0.0; 41; 2453
Dyslexia.txt; ear; 0.0; 0.0; 74; 4691
TesticularCancer.txt; ear; 0.0; 0.0; 53; 2606
StomachCancer.txt; ear; 0.0; 0.0; 67; 3710
HairLoss.txt; ear; 0.0; 0.0; 188; 1925
ChronicKidneyDisease.txt; ear; 0.0; 0.0; 71; 3416
SleepParalysis.txt; ear; 0.0; 0.0; 100; 4529
Tay–SachsDisease.txt; ear; 0.0; 0.0; 69; 2702
Scoliosis.txt; ear; 0.0; 0.0; 62; 3074
Haemophilia.txt; ear; 0.0; 0.0; 82; 2525
LactoseIntolerance.txt; ear; 0.0; 0.0; 47; 3988
Guillain–BarreSyndrome.txt; ear; 0.0; 0.0; 60; 4629
ScarletFever.txt; ear; 0.0; 0.0; 70; 2472
Syphilis.txt; ear; 0.0; 0.0; 119; 4901
PepticUlcerDisease.txt; ear; 0.0; 0.0; 51; 2927
Keratoconus.txt; ear; 0.0; 0.0; 80; 4368
Near-sightedness.txt; ear; 0.0; 0.0; 72; 3820
Hypoglycemia.txt; ear; 0.0; 0.0; 48; 3338
Type1Diabetes.txt; ear; 0.0; 0.0; 51; 3184
Measles.txt; ear; 0.0; 0.0; 88; 4931
Shingles.txt; ear; 0.0; 0.0; 51; 3176
PeriodontalDisease.txt; discharge; 6.491; 7.361; 69; 2801
Appendicitis.txt; ear; 6.491; 7.361; 53; 2887
PulmonaryEmbolism.txt; ear; 0.0; 0.0; 62; 3803
ThyroidDisease.txt; discharge; 6.491; 7.361; 45; 2496
Rabies.txt; ear; 6.491; 7.361; 93; 4107
HerpesSimplex.txt; discharge; 6.495; 7.361; 58; 3319
Diarrhea.txt; ear; 6.521; 7.361; 44; 3432
Anemia.txt; media; 1.603; 1.964; 55; 2731
Cirrhosis.txt; ear; 1.603; 1.964; 62; 3681
AuditoryProcessingDisorder.txt; ear; 0.0; 0.0; 80; 4626
STD.txt; ear; 0.0; 0.0; 54; 2747
Lymphedema.txt; ear; 0.0; 0.0; 70; 2583
SleepDisorder.txt; ear; 0.0; 0.0; 44; 3276
PeripheralNeuropathy.txt; ear; 0.0; 0.0; 59; 3468
