# FileName; Centroid; currentDistance; finalDistance; NewNodesAdded; NewRelationsAdded 
Acne.txt; treatment; NaN; NaN; 749; 17372
Allergy.txt; treatment; 0.0; 0.0; 440; 9126
Shingles.txt; treatment; 0.0; 0.0; 233; 5429
ScarletFever.txt; treatment; 0.0; 0.0; 209; 3947
Diarrhea.txt; acne; 1.607; 8.893; 235; 6167
MyocardialInfarction.txt; acne; 0.0; 0.0; 288; 12323
KidneyStoneDisease.txt; acne; 0.0; 0.0; 312; 8861
Gonorrhea.txt; acne; 0.0; 0.0; 124; 3096
Amnesia.txt; acne; 0.0; 0.0; 162; 2584
AmyotrophicLateralSclerosis.txt; acne; 0.0; 0.0; 355; 14661
Rubella.txt; acne; 0.0; 0.0; 71; 2349
Overweight.txt; acne; 0.0; 0.0; 49; 1072
BlackDeath.txt; acne; 0.0; 0.0; 315; 7491
Dehydration.txt; acne; 0.0; 0.0; 36; 1049
Gastroenteritis.txt; acne; 0.0; 0.0; 77; 5125
Tetanus.txt; acne; 0.0; 0.0; 75; 2717
SepticShock.txt; acne; 0.0; 0.0; 57; 1574
Leukemia.txt; acne; 0.0; 0.0; 118; 3594
Atherosclerosis.txt; acne; 0.0; 0.0; 127; 4481
Pericarditis.txt; acne; 0.0; 0.0; 57; 1462
Osteoarthritis.txt; acne; 0.0; 0.0; 114; 6084
Hepatomegaly.txt; acne; 0.0; 0.0; 21; 511
Hypercholesterolemia.txt; acne; 0.0; 0.0; 47; 2649
Tracheitis.txt; acne; 0.0; 0.0; 21; 350
Rosacea.txt; acne; 0.0; 0.0; 142; 1163
PepticUlcerDisease.txt; acne; 0.0; 0.0; 115; 4164
Osteoporosis.txt; acne; 0.0; 0.0; 171; 7142
BirthDefects.txt; acne; 0.0; 0.0; 195; 7323
Endocarditis.txt; acne; 0.0; 0.0; 15; 575
UlcerativeColitis.txt; acne; 0.0; 0.0; 116; 4998
Phenylketonuria.txt; acne; 0.0; 0.0; 110; 3466
Glaucoma.txt; acne; 0.0; 0.0; 174; 4959
Athlete'sFoot.txt; acne; 0.0; 0.0; 75; 2472
Alcoholism.txt; acne; 0.0; 0.0; 223; 9819
TouretteSyndrome.txt; acne; 0.0; 0.0; 174; 9749
Cellulitis.txt; acne; 0.0; 0.0; 46; 1723
RestlessLegsSyndrome.txt; acne; 0.0; 0.0; 89; 3543
LymeDisease.txt; acne; 0.0; 0.0; 340; 19855
CysticFibrosis.txt; acne; 0.0; 0.0; 147; 7560
Tinnitus.txt; acne; 0.0; 0.0; 64; 4004
Jaundice.txt; acne; 0.0; 0.0; 52; 2028
Dermatitis.txt; acne; 0.0; 0.0; 52; 2019
Giardiasis.txt; acne; 0.0; 0.0; 43; 1736
HairLoss.txt; acne; 0.0; 0.0; 201; 1997
HIVAIDS.txt; acne; 0.0; 0.0; 212; 13658
Catarrh.txt; acne; 0.0; 0.0; 12; 328
Diabetes.txt; acne; 0.0; 0.0; 87; 5046
Encephalitis.txt; acne; 0.0; 0.0; 25; 1103
Epilepsy.txt; acne; 0.0; 0.0; 128; 7255
BoneTumor.txt; acne; 0.0; 0.0; 34; 737
FifthDisease.txt; acne; 0.0; 0.0; 13; 268
PancreaticCancer.txt; acne; 0.0; 0.0; 113; 5310
Hemorrhoid.txt; acne; 0.0; 0.0; 60; 3149
Osteosarcoma.txt; acne; 0.0; 0.0; 42; 1440
Gallstone.txt; acne; 0.0; 0.0; 36; 1624
Vertigo.txt; acne; 0.0; 0.0; 44; 2697
Pleurisy.txt; acne; 0.0; 0.0; 19; 1313
Hyperpigmentation.txt; acne; 0.0; 0.0; 14; 512
SickleCellDisease.txt; acne; 0.0; 0.0; 283; 5799
AlzheimersDisease.txt; acne; 0.0; 0.0; 153; 9368
DownSyndrome.txt; acne; 0.0; 0.0; 99; 6554
BreastCancer.txt; acne; 0.0; 0.0; 140; 6924
EarPain.txt; acne; 0.0; 0.0; 54; 2874
ThyroidDisease.txt; acne; 0.0; 0.0; 54; 2528
UrinaryIncontinence.txt; acne; 0.0; 0.0; 52; 1822
StomachCancer.txt; acne; 0.0; 0.0; 62; 3508
Rabies.txt; acne; 0.0; 0.0; 105; 4229
WhiteCoatHypertension.txt; acne; 0.0; 0.0; 8; 581
Cataract.txt; acne; 0.0; 0.0; 67; 3116
LSC.txt; acne; 0.0; 0.0; 11; 355
Strongyloidiasis.txt; acne; 0.0; 0.0; 47; 1573
Ebola.txt; acne; 0.0; 0.0; 172; 10994
Myocarditis.txt; acne; 0.0; 0.0; 24; 1684
Keratoconus.txt; acne; 0.0; 0.0; 83; 4357
PharyngitisSoreThroat.txt; acne; 0.0; 0.0; 12; 783
Migraine.txt; acne; 0.0; 0.0; 55; 5142
Kleptomania.txt; acne; 0.0; 0.0; 59; 1917
LactoseIntolerance.txt; acne; 0.0; 0.0; 45; 3699
Meningoencephalitis.txt; acne; 0.0; 0.0; 25; 396
Stuttering.txt; acne; 0.0; 0.0; 185; 5914
Scoliosis.txt; acne; 0.0; 0.0; 56; 2883
BackPain.txt; acne; 0.0; 0.0; 29; 1993
GastroesophagealRefluxDisease.txt; acne; 0.0; 0.0; 44; 2610
CommonCold.txt; acne; 0.0; 0.0; 30; 2913
