# FileName; Centroid; currentDistance; finalDistance; NewNodesAdded; NewRelationsAdded 
Catarrh.txt; inflammation; NaN; NaN; 90; 451
EarPain.txt; inflammation; 0.0; 0.0; 364; 4857
OtitisMedia.txt; inflammation; 0.0; 0.0; 199; 4617
Tinnitus.txt; inflammation; 0.0; 0.0; 225; 5335
Vertigo.txt; inflammation; 0.0; 0.0; 156; 3643
AllergicRhinitis.txt; inflammation; 0.0; 0.0; 146; 3049
Arthritis.txt; medicine; 6.745; 23.297; 167; 3302
BackPain.txt; catarrh; 4.077; 27.78; 116; 3582
Bronchitis.txt; catarrh; 0.0; 0.0; 60; 2186
ChronicFatigueSyndrome.txt; term; 10.606; 30.241; 295; 9284
FifthDisease.txt; inflammation; 4.913; 18.317; 35; 423
Hemorrhoid.txt; inflammation; 0.0; 0.0; 145; 3955
Labyrinthitis.txt; inflammation; 0.0; 0.0; 22; 751
Meningoencephalitis.txt; inflammation; 0.0; 0.0; 57; 593
NummularDermatitis.txt; media; 5.309; 14.151; 17; 277
OCD.txt; media; 0.0; 0.0; 327; 7906
Pericarditis.txt; media; 0.0; 0.0; 77; 1648
PharyngitisSoreThroat.txt; inflammation; 5.333; 14.151; 35; 1120
Sinusitis.txt; inflammation; 0.0; 0.0; 102; 3205
Strongyloidiasis.txt; inflammation; 0.0; 0.0; 97; 2090
Trichomoniasis.txt; inflammation; 0.0; 0.0; 46; 1208
Water-relatedDiseases.txt; inflammation; 0.0; 0.0; 116; 4010
PeriodontalDisease.txt; inflammation; 0.0; 0.0; 139; 3689
Toothache.txt; inflammation; 0.0; 0.0; 296; 9046
Overweight.txt; inflammation; 0.0; 0.0; 51; 1115
Migraine.txt; media; 6.338; 14.151; 116; 6591
DiabeticNeuropathy.txt; media; 0.0; 0.0; 82; 2601
Guillain-BarreSyndrome.txt; media; 0.0; 0.0; 111; 5823
Pleurisy.txt; media; 0.0; 0.0; 44; 1626
Roseola.txt; media; 0.0; 0.0; 59; 1098
ScarletFever.txt; media; 0.0; 0.0; 113; 3281
Diarrhea.txt; media; 0.0; 0.0; 118; 5207
Meningitis.txt; media; 0.0; 0.0; 127; 7231
Meningism.txt; sense; 12.298; 19.991; 10; 377
ChagasDisease.txt; sense; 0.0; 0.0; 165; 4565
Dementia.txt; ear; 11.865; 18.023; 225; 7559
